Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787579524,30,,Aggregated,4.900000,0.900000,120,330,650,740,1100,1300,1400,1400,1400,1400,1400,167,42,120,357.137756286228,22.527200053445995,1413.3852000231855,75739.76646706587
1787579525,30,,Aggregated,4.900000,0.900000,120,320,650,740,1100,1300,1400,1400,1400,1400,1400,168,42,120,355.2861029751338,22.527200053445995,1413.3852000231855,76670.58333333333
1787579526,30,,Aggregated,4.600000,1.000000,120,330,670,790,1100,1400,1400,1400,1400,1400,1400,178,46,120,364.36091067323076,22.527200053445995,1413.3852000231855,75528.79213483146
1787579527,30,,Aggregated,5.000000,1.000000,110,330,650,790,1100,1300,1400,1400,1400,1400,1400,181,46,110,358.9686563528575,22.527200053445995,1413.3852000231855,78131.2044198895
1787579528,30,,Aggregated,5.000000,1.000000,110,330,650,790,1100,1300,1400,1400,1400,1400,1400,182,46,100,357.1739879111851,22.527200053445995,1413.3852000231855,78979.60989010989
1787579529,30,,Aggregated,5.100000,1.400000,120,350,690,790,1100,1400,1400,1400,1600,1600,1600,191,49,120,367.0882434539707,22.527200053445995,1553.735300025437,79263.9895287958
1787579530,30,,Aggregated,5.100000,1.200000,120,330,680,790,1100,1400,1400,1400,1600,1600,1600,194,49,120,363.74700927660444,22.527200053445995,1553.735300025437,80442.56185567011
1787579531,30,,Aggregated,4.600000,1.300000,120,330,670,790,1100,1400,1400,1400,1600,1600,1600,197,52,120,358.9168015210346,22.527200053445995,1553.735300025437,79225.68527918782
1787579532,30,,Aggregated,4.900000,1.300000,120,350,710,840,1100,1400,1400,1400,1800,1800,1800,204,53,120,379.8122416651584,22.527200053445995,1753.1803000019863,80273.24509803922
1787579533,30,,Aggregated,4.600000,1.100000,120,330,710,810,1100,1400,1400,1400,1800,1800,1800,206,53,120,376.9156626197939,22.527200053445995,1753.1803000019863,80633.39805825242
1787579534,30,,Aggregated,4.400000,1.400000,120,330,690,810,1100,1400,1400,1400,1800,1800,1800,209,56,120,372.0285913861874,22.527200053445995,1753.1803000019863,79483.66028708134
1787579535,30,,Aggregated,5.000000,1.500000,120,370,690,790,1100,1400,1400,1400,1800,1800,1800,217,56,120,375.24235806286265,22.527200053445995,1753.1803000019863,82423.05529953918
1787579536,30,,Aggregated,4.200000,1.100000,110,330,690,790,1100,1300,1400,1400,1800,1800,1800,223,56,110,365.84224259990344,19.738600007258356,1753.1803000019863,82022.2600896861
1787579537,30,,Aggregated,4.800000,1.400000,100,330,680,790,1100,1300,1400,1400,1800,1800,1800,226,56,100,361.3214977865985,19.738600007258356,1753.1803000019863,83157.5796460177
1787579538,30,,Aggregated,5.000000,1.400000,98,310,670,770,1100,1300,1400,1400,1800,1800,1800,232,56,98,352.5606280163629,19.108899985440075,1753.1803000019863,83615.6077586207
1787579539,30,,Aggregated,5.000000,1.400000,98,300,650,770,1100,1300,1400,1400,1800,1800,1800,234,56,95,349.76930128117925,19.108899985440075,1753.1803000019863,84902.92735042734
1787579540,30,,Aggregated,4.600000,1.000000,98,300,670,790,1100,1300,1400,1400,1800,1800,1800,242,56,98,352.5485185942851,19.108899985440075,1753.1803000019863,84745.61157024793
1787579541,30,,Aggregated,4.600000,1.000000,98,300,670,790,1100,1300,1400,1400,1800,1800,1800,242,56,98,352.5485185942851,19.108899985440075,1753.1803000019863,84745.61157024793
1787579542,30,,Aggregated,4.300000,0.700000,93,280,650,770,1100,1300,1400,1400,1800,1800,1800,247,61,93,346.26588340036136,19.108899985440075,1753.1803000019863,83040.53846153847
1787579543,30,,Aggregated,4.800000,0.700000,98,310,690,810,1100,1400,1400,1500,1800,1800,1800,255,61,98,362.6832552938996,19.108899985440075,1753.1803000019863,83745.72941176471
