Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1787580053,35,,Aggregated,11.100000,3.700000,60,94,230,710,1200,1400,1500,1500,1700,1700,1700,419,109,60,296.6500821014642,15.805999981239438,1745.886899996549,131462.67303102626
1787580054,36,,Aggregated,11.100000,3.700000,60,92,210,610,1200,1400,1500,1500,1700,1700,1700,427,109,60,292.21975175727624,15.805999981239438,1745.886899996549,131977.10772833723
1787580055,36,,Aggregated,10.400000,3.500000,58,91,190,570,1200,1400,1500,1500,1700,1700,1700,437,119,58,286.33222494365486,15.805999981239438,1745.886899996549,128969.04347826086
1787580056,37,,Aggregated,10.400000,2.600000,60,92,200,610,1200,1400,1500,1500,1700,1700,1700,452,122,60,293.68411438138867,15.805999981239438,1745.886899996549,128950.35840707965
1787580057,37,,Aggregated,10.200000,3.300000,60,92,200,590,1200,1400,1500,1500,1700,1700,1700,460,124,60,290.1060673921956,15.805999981239438,1745.886899996549,128940.80652173913
1787580058,38,,Aggregated,10.700000,3.500000,59,92,200,620,1200,1400,1500,1500,1700,1700,1700,475,133,59,295.80850757977095,15.805999981239438,1745.886899996549,126883.5452631579
1787580059,38,,Aggregated,10.200000,2.300000,60,91,190,570,1200,1400,1500,1500,1700,1700,1700,488,133,59,290.0119875007849,15.805999981239438,1745.886899996549,127720.52049180328
1787580060,39,,Aggregated,10.200000,3.300000,58,89,190,550,1200,1400,1500,1500,1700,1700,1700,492,137,58,287.85209898454536,15.805999981239438,1745.886899996549,126686.21138211382
1787580061,39,,Aggregated,11.200000,3.400000,59,91,190,590,1200,1400,1500,1500,1700,1700,1700,510,145,58,290.8719739226131,15.805999981239438,1745.886899996549,125139.31568627451
1787580062,40,,Aggregated,10.300000,3.300000,60,92,190,550,1200,1400,1500,1500,1700,1700,1700,520,145,60,286.78036038562334,15.805999981239438,1745.886899996549,126482.18653846154
1787580063,40,,Aggregated,10.800000,4.400000,59,90,180,490,1200,1400,1500,1500,1700,1700,1700,531,145,59,282.30913088618814,15.805999981239438,1745.886899996549,126311.81167608286
1787580064,41,,Aggregated,11.200000,4.000000,60,92,190,390,1200,1400,1500,1500,1700,1700,1700,544,146,59,278.8687244493999,15.805999981239438,1745.886899996549,126171.05330882352
1787580065,41,,Aggregated,10.900000,3.600000,58,90,180,330,1200,1400,1500,1500,1700,1700,1700,556,146,58,274.3214611518917,15.805999981239438,1745.886899996549,128900.9334532374
1787580066,42,,Aggregated,11.200000,3.700000,56,89,180,330,1200,1300,1500,1500,1700,1700,1700,564,154,56,270.7988276603138,15.805999981239438,1745.886899996549,127079.85460992908
1787580067,42,,Aggregated,11.600000,2.900000,56,89,180,340,1200,1300,1500,1500,1700,1700,1700,578,154,56,273.32889619440476,15.805999981239438,1745.886899996549,128545.6401384083
1787580068,43,,Aggregated,10.800000,2.700000,56,88,180,330,1200,1300,1500,1500,1700,1700,1700,588,159,56,269.1039736402462,15.805999981239438,1745.886899996549,128493.6768707483
1787580069,43,,Aggregated,11.700000,3.200000,55,87,180,340,1200,1300,1500,1500,1700,1700,1700,603,168,55,273.9126147602138,15.805999981239438,1745.886899996549,126934.7960199005
1787580070,44,,Aggregated,11.500000,2.200000,55,87,160,330,1200,1300,1500,1500,1700,1700,1700,617,168,55,269.06721637021246,15.805999981239438,1745.886899996549,128221.83630470016
1787580071,44,,Aggregated,10.900000,3.400000,54,84,150,330,1200,1300,1500,1500,1700,1700,1700,624,175,54,266.45792419936373,15.805999981239438,1745.886899996549,126789.41185897436
1787580072,45,,Aggregated,12.100000,3.400000,54,87,150,330,1200,1400,1500,1500,1700,1700,1700,642,184,54,271.18795140243117,15.805999981239438,1745.886899996549,125808.79750778816
1787580073,45,,Aggregated,11.200000,2.500000,55,87,150,330,1200,1400,1500,1500,1700,1700,1700,653,184,55,268.5978549773624,15.805999981239438,1745.886899996549,126224.45635528331
1787580074,46,,Aggregated,11.900000,3.900000,54,85,140,300,1200,1300,1500,1500,1700,1700,1700,667,198,54,263.6340098954546,15.805999981239438,1745.886899996549,123585.89505247376
1787580075,46,,Aggregated,12.300000,3.900000,55,87,150,330,1200,1400,1500,1500,1700,1700,1700,680,201,55,269.14608720647215,15.805999981239438,1745.886899996549,123272.37647058823
1787580076,47,,Aggregated,12.300000,3.900000,55,86,140,310,1200,1400,1500,1500,1700,1700,1700,685,201,55,267.4420445261822,15.805999981239438,1745.886899996549,123439.4102189781
1787580077,47,,Aggregated,12.400000,5.500000,53,83,130,270,1200,1400,1500,1500,1700,1700,1700,705,221,53,260.60545971684803,15.805999981239438,1745.886899996549,119952.60141843972
1787580078,48,,Aggregated,12.600000,5.200000,53,83,130,300,1200,1400,1500,1500,1700,1700,1700,722,223,53,264.49294681485077,15.805999981239438,1745.886899996549,121464.97091412742
1787580079,48,,Aggregated,12.600000,5.200000,53,83,130,300,1200,1400,1500,1500,1700,1700,1700,729,223,53,262.55888930087224,15.805999981239438,1745.886899996549,121849.94101508916
1787580080,49,,Aggregated,13.400000,6.900000,53,82,130,300,1200,1400,1500,1500,1700,1700,1700,749,238,53,261.46631575482047,13.354100054129958,1745.886899996549,119317.54606141523
1787580081,49,,Aggregated,13.300000,5.600000,51,79,130,270,1200,1400,1500,1500,1700,1700,1700,759,238,51,258.4624494076553,13.354100054129958,1745.886899996549,120820.9604743083
1787580082,50,,Aggregated,12.500000,6.100000,51,79,120,270,1200,1300,1500,1500,1700,1700,1700,767,243,51,256.1218621907604,13.354100054129958,1745.886899996549,120085.85788787484
1787580083,50,,Aggregated,13.900000,6.800000,51,78,120,270,1200,1400,1500,1500,1700,1700,1700,786,256,51,258.95229987327644,13.354100054129958,1745.886899996549,119059.70992366412
1787580084,51,,Aggregated,12.700000,5.400000,53,82,130,270,1200,1400,1500,1500,1700,1700,1700,800,256,53,257.00324925033783,13.354100054129958,1745.886899996549,120568.4075
1787580085,51,,Aggregated,13.000000,7.200000,53,82,130,260,1200,1300,1500,1500,1700,1700,1700,810,264,53,255.22754012361273,13.354100054129958,1745.886899996549,119497.92962962962
1787580086,52,,Aggregated,12.900000,6.200000,53,83,140,270,1200,1400,1500,1500,1700,1700,1700,823,270,53,259.8444889430415,13.354100054129958,1745.886899996549,119481.65613608749
1787580087,52,,Aggregated,12.700000,5.500000,54,87,150,290,1200,1300,1500,1500,1700,1700,1700,844,279,53,259.39143056876713,13.354100054129958,1745.886899996549,118419.33056872038
1787580088,53,,Aggregated,13.600000,6.900000,53,84,140,270,1200,1300,1500,1500,1700,1700,1700,853,288,53,256.99549988271116,13.354100054129958,1745.886899996549,117175.31301289567
1787580089,53,,Aggregated,13.500000,6.000000,54,87,150,270,1200,1400,1500,1500,1700,1700,1700,871,290,54,258.3353843855518,13.354100054129958,1745.886899996549,118074.9242250287
1787580090,54,,Aggregated,13.100000,6.000000,54,85,140,260,1200,1300,1500,1500,1700,1700,1700,885,290,54,255.23389084725036,13.354100054129958,1745.886899996549,118952.3186440678
1787580091,54,,Aggregated,13.600000,6.700000,54,87,140,240,1200,1300,1500,1500,1700,1700,1700,896,292,54,253.35522254447693,13.354100054129958,1745.886899996549,120271.29910714286
1787580092,55,,Aggregated,14.200000,6.100000,55,89,150,260,1100,1300,1500,1500,1700,1700,1700,914,293,55,251.455307330226,13.354100054129958,1745.886899996549,120735.30415754924
1787580093,55,,Aggregated,13.200000,5.200000,56,88,140,240,1100,1300,1500,1500,1700,1700,1700,924,295,55,249.41148571409255,13.354100054129958,1745.886899996549,121124.85606060606
1787580094,56,,Aggregated,14.200000,5.500000,55,87,140,250,1100,1300,1500,1500,1700,1700,1700,943,307,55,251.28919469761243,13.354100054129958,1745.886899996549,120140.20042417815
1787580095,56,,Aggregated,14.200000,3.700000,56,87,140,240,1100,1300,1500,1500,1700,1700,1700,959,307,56,248.9464247130184,13.354100054129958,1745.886899996549,121118.81960375392
1787580096,57,,Aggregated,14.200000,4.900000,56,87,140,220,1100,1300,1500,1500,1700,1700,1700,972,320,56,246.76822273646587,13.354100054129958,1745.886899996549,119505.8816872428
1787580097,57,,Aggregated,15.300000,5.100000,56,89,150,250,1100,1300,1500,1500,1800,1800,1800,986,330,56,251.1950810343659,13.354100054129958,1797.836699988693,118988.1724137931
1787580098,58,,Aggregated,14.500000,4.400000,58,91,160,270,1100,1300,1500,1500,1800,1800,1800,1006,334,58,251.83933310138494,13.354100054129958,1797.836699988693,119227.0745526839
1787580099,58,,Aggregated,14.400000,5.200000,56,90,160,260,1100,1300,1500,1500,1800,1800,1800,1019,347,56,249.10929676141203,13.354100054129958,1797.836699988693,117712.77428851815
1787580100,59,,Aggregated,15.400000,5.100000,56,90,160,260,1100,1300,1500,1500,1800,1800,1800,1043,351,56,251.04889424709953,13.354100054129958,1797.836699988693,118518.94343240652
1787580102,59,,Aggregated,15.000000,5.300000,56,89,150,250,1100,1300,1500,1500,1800,1800,1800,1055,356,56,248.67711023668102,13.354100054129958,1797.836699988693,119051.4682464455
